"DMR_ID","chr","start","end","dataset","group","mean_beta"
"DMR_40","chr21",38076709,38083586,"GSE213478","Testis",0.133506416546086
"DMR_41","chr10",7450112,7455714,"GSE213478","Blood",0.111904910773228
"DMR_41","chr10",7450112,7455714,"GSE213478","Breast",0.13026292559914
"DMR_41","chr10",7450112,7455714,"GSE213478","Colon",0.135007345295288
"DMR_41","chr10",7450112,7455714,"GSE213478","Kidney",0.108534482875903
"DMR_41","chr10",7450112,7455714,"GSE213478","Lung",0.0985660577600923
"DMR_41","chr10",7450112,7455714,"GSE213478","Muscle",0.120769384250826
"DMR_41","chr10",7450112,7455714,"GSE213478","Ovary",0.140310825186797
"DMR_41","chr10",7450112,7455714,"GSE213478","Prostate",0.114106528339543
"DMR_41","chr10",7450112,7455714,"GSE213478","Testis",0.0795888114178791
"DMR_42","chr19",58951434,58952361,"GSE213478","Blood",0.157698129740982
"DMR_42","chr19",58951434,58952361,"GSE213478","Breast",0.166945968885337
"DMR_42","chr19",58951434,58952361,"GSE213478","Colon",0.192431691116645
"DMR_42","chr19",58951434,58952361,"GSE213478","Kidney",0.152576019192637
"DMR_42","chr19",58951434,58952361,"GSE213478","Lung",0.15827376584163
"DMR_42","chr19",58951434,58952361,"GSE213478","Muscle",0.14900074791719
"DMR_42","chr19",58951434,58952361,"GSE213478","Ovary",0.134870042037784
"DMR_42","chr19",58951434,58952361,"GSE213478","Prostate",0.151678936249054
"DMR_42","chr19",58951434,58952361,"GSE213478","Testis",0.17516223771304
"DMR_43","chr8",53850809,53854495,"GSE213478","Blood",0.147269757963954
"DMR_43","chr8",53850809,53854495,"GSE213478","Breast",0.138046692072893
"DMR_43","chr8",53850809,53854495,"GSE213478","Colon",0.202950027106952
"DMR_43","chr8",53850809,53854495,"GSE213478","Kidney",0.143779232100529
"DMR_43","chr8",53850809,53854495,"GSE213478","Lung",0.144704525677822
"DMR_43","chr8",53850809,53854495,"GSE213478","Muscle",0.134869575157779
"DMR_43","chr8",53850809,53854495,"GSE213478","Ovary",0.13449307288217
"DMR_43","chr8",53850809,53854495,"GSE213478","Prostate",0.146405583718934
"DMR_43","chr8",53850809,53854495,"GSE213478","Testis",0.0848127614884099
"DMR_44","chr18",44336399,44338147,"GSE213478","Blood",0.0811881233052094
"DMR_44","chr18",44336399,44338147,"GSE213478","Breast",0.0858123587942897
"DMR_44","chr18",44336399,44338147,"GSE213478","Colon",0.10905458387402
"DMR_44","chr18",44336399,44338147,"GSE213478","Kidney",0.074929358664026
"DMR_44","chr18",44336399,44338147,"GSE213478","Lung",0.0732274777349671
"DMR_44","chr18",44336399,44338147,"GSE213478","Muscle",0.0685153013334954
"DMR_44","chr18",44336399,44338147,"GSE213478","Ovary",0.0718452451303935
"DMR_44","chr18",44336399,44338147,"GSE213478","Prostate",0.10325985152864
"DMR_44","chr18",44336399,44338147,"GSE213478","Testis",0.0415384569922991
"DMR_45","chr6",118227732,118229732,"GSE213478","Blood",0.0616960567144564
"DMR_45","chr6",118227732,118229732,"GSE213478","Breast",0.0479272753122699
"DMR_45","chr6",118227732,118229732,"GSE213478","Colon",0.0607379512744373
"DMR_45","chr6",118227732,118229732,"GSE213478","Kidney",0.0458232732648155
"DMR_45","chr6",118227732,118229732,"GSE213478","Lung",0.0595779086820118
"DMR_45","chr6",118227732,118229732,"GSE213478","Muscle",0.0365501772225115
"DMR_45","chr6",118227732,118229732,"GSE213478","Ovary",0.0400715101308059
"DMR_45","chr6",118227732,118229732,"GSE213478","Prostate",0.0448147544545302
"DMR_45","chr6",118227732,118229732,"GSE213478","Testis",0.0335415487535409
"DMR_46","chr7",134142981,134144288,"GSE213478","Blood",0.137111128992222
"DMR_46","chr7",134142981,134144288,"GSE213478","Breast",0.107038186368017
"DMR_46","chr7",134142981,134144288,"GSE213478","Colon",0.11418377217465
"DMR_46","chr7",134142981,134144288,"GSE213478","Kidney",0.13882418909907
"DMR_46","chr7",134142981,134144288,"GSE213478","Lung",0.129323781623918
"DMR_46","chr7",134142981,134144288,"GSE213478","Muscle",0.0988125467984915
"DMR_46","chr7",134142981,134144288,"GSE213478","Ovary",0.0880042531033621
"DMR_46","chr7",134142981,134144288,"GSE213478","Prostate",0.118933959234629
"DMR_46","chr7",134142981,134144288,"GSE213478","Testis",0.070422614949546
"DMR_47","chr3",68979668,68982098,"GSE213478","Blood",0.155229314391395
"DMR_47","chr3",68979668,68982098,"GSE213478","Breast",0.144989119301992
"DMR_47","chr3",68979668,68982098,"GSE213478","Colon",0.199885708746647
"DMR_47","chr3",68979668,68982098,"GSE213478","Kidney",0.14890614104162
"DMR_47","chr3",68979668,68982098,"GSE213478","Lung",0.150939779753889
"DMR_47","chr3",68979668,68982098,"GSE213478","Muscle",0.133485133393948
"DMR_47","chr3",68979668,68982098,"GSE213478","Ovary",0.12391020914225
"DMR_47","chr3",68979668,68982098,"GSE213478","Prostate",0.150784059849733
"DMR_47","chr3",68979668,68982098,"GSE213478","Testis",0.107037419374461
"DMR_48","chr8",16884197,16885270,"GSE213478","Blood",0.028645476381733
"DMR_48","chr8",16884197,16885270,"GSE213478","Breast",0.0248179445884169
"DMR_48","chr8",16884197,16885270,"GSE213478","Colon",0.0619654561776886
"DMR_48","chr8",16884197,16885270,"GSE213478","Kidney",0.0251777538357412
"DMR_48","chr8",16884197,16885270,"GSE213478","Lung",0.0267788931210623
"DMR_48","chr8",16884197,16885270,"GSE213478","Muscle",0.0200935874067624
"DMR_48","chr8",16884197,16885270,"GSE213478","Ovary",0.0204036217788398
"DMR_48","chr8",16884197,16885270,"GSE213478","Prostate",0.0252210472208446
"DMR_48","chr8",16884197,16885270,"GSE213478","Testis",0.02035073621653
"DMR_49","chr17",77178665,77179999,"GSE213478","Blood",0.02962855939128
"DMR_49","chr17",77178665,77179999,"GSE213478","Breast",0.0300913697952962
"DMR_49","chr17",77178665,77179999,"GSE213478","Colon",0.0648330753811012
"DMR_49","chr17",77178665,77179999,"GSE213478","Kidney",0.031408820707144
"DMR_49","chr17",77178665,77179999,"GSE213478","Lung",0.0297172431243378
"DMR_49","chr17",77178665,77179999,"GSE213478","Muscle",0.0261292375048021
"DMR_49","chr17",77178665,77179999,"GSE213478","Ovary",0.0271424285428217
"DMR_49","chr17",77178665,77179999,"GSE213478","Prostate",0.0397748528085114
"DMR_49","chr17",77178665,77179999,"GSE213478","Testis",0.0369299945738975
"DMR_50","chr1",242686709,242688681,"GSE213478","Blood",0.0629294942701266
"DMR_50","chr1",242686709,242688681,"GSE213478","Breast",0.0726681633813294
"DMR_50","chr1",242686709,242688681,"GSE213478","Colon",0.094839306699363
"DMR_50","chr1",242686709,242688681,"GSE213478","Kidney",0.0486368831425334
"DMR_50","chr1",242686709,242688681,"GSE213478","Lung",0.0560606837293931
"DMR_50","chr1",242686709,242688681,"GSE213478","Muscle",0.0337304497961203
"DMR_50","chr1",242686709,242688681,"GSE213478","Ovary",0.0326587158302226
"DMR_50","chr1",242686709,242688681,"GSE213478","Prostate",0.0579272403187612
"DMR_50","chr1",242686709,242688681,"GSE213478","Testis",0.027852300658575
"DMR_51","chr7",152621979,152623304,"GSE213478","Blood",0.139889550625137
"DMR_51","chr7",152621979,152623304,"GSE213478","Breast",0.195332830487706
"DMR_51","chr7",152621979,152623304,"GSE213478","Colon",0.286860899915076
"DMR_51","chr7",152621979,152623304,"GSE213478","Kidney",0.368490021810251
"DMR_51","chr7",152621979,152623304,"GSE213478","Lung",0.155678663091381
"DMR_51","chr7",152621979,152623304,"GSE213478","Muscle",0.233425769090484
"DMR_51","chr7",152621979,152623304,"GSE213478","Ovary",0.38151230952022
"DMR_51","chr7",152621979,152623304,"GSE213478","Prostate",0.230288671770532
"DMR_51","chr7",152621979,152623304,"GSE213478","Testis",0.169042453993126
"DMR_52","chr8",72468021,72471153,"GSE213478","Blood",0.0512600459822827
"DMR_52","chr8",72468021,72471153,"GSE213478","Breast",0.128450859667755
"DMR_52","chr8",72468021,72471153,"GSE213478","Colon",0.137175646351479
"DMR_52","chr8",72468021,72471153,"GSE213478","Kidney",0.156319936003432
"DMR_52","chr8",72468021,72471153,"GSE213478","Lung",0.0808132199887008
"DMR_52","chr8",72468021,72471153,"GSE213478","Muscle",0.453949228495793
"DMR_52","chr8",72468021,72471153,"GSE213478","Ovary",0.0878301056299903
"DMR_52","chr8",72468021,72471153,"GSE213478","Prostate",0.244294506461181
"DMR_52","chr8",72468021,72471153,"GSE213478","Testis",0.062359091397832
"DMR_53","chr3",13323567,13325360,"GSE213478","Blood",0.0728710297567681
"DMR_53","chr3",13323567,13325360,"GSE213478","Breast",0.0963215126794694
"DMR_53","chr3",13323567,13325360,"GSE213478","Colon",0.131150860736879
"DMR_53","chr3",13323567,13325360,"GSE213478","Kidney",0.121353350801801
"DMR_53","chr3",13323567,13325360,"GSE213478","Lung",0.0790728833556042
"DMR_53","chr3",13323567,13325360,"GSE213478","Muscle",0.188109706340154
"DMR_53","chr3",13323567,13325360,"GSE213478","Ovary",0.0806771620118746
"DMR_53","chr3",13323567,13325360,"GSE213478","Prostate",0.16067554448593
"DMR_53","chr3",13323567,13325360,"GSE213478","Testis",0.0928316085563672
"DMR_54","chr3",192231892,192234611,"GSE213478","Blood",0.226615008562492
"DMR_54","chr3",192231892,192234611,"GSE213478","Breast",0.195637119546222
"DMR_54","chr3",192231892,192234611,"GSE213478","Colon",0.255159379272949
"DMR_54","chr3",192231892,192234611,"GSE213478","Kidney",0.227502192981583
"DMR_54","chr3",192231892,192234611,"GSE213478","Lung",0.209522299517186
"DMR_54","chr3",192231892,192234611,"GSE213478","Muscle",0.177394253310031
"DMR_54","chr3",192231892,192234611,"GSE213478","Ovary",0.194804353636267
"DMR_54","chr3",192231892,192234611,"GSE213478","Prostate",0.21580216994909
"DMR_54","chr3",192231892,192234611,"GSE213478","Testis",0.117745680522505
"DMR_55","chr7",127670570,127673038,"GSE213478","Blood",0.216034834096937
"DMR_55","chr7",127670570,127673038,"GSE213478","Breast",0.233380464912219
"DMR_55","chr7",127670570,127673038,"GSE213478","Colon",0.217061993361629
"DMR_55","chr7",127670570,127673038,"GSE213478","Kidney",0.212616181150159
"DMR_55","chr7",127670570,127673038,"GSE213478","Lung",0.181482012476489
"DMR_55","chr7",127670570,127673038,"GSE213478","Muscle",0.237340696482175
"DMR_55","chr7",127670570,127673038,"GSE213478","Ovary",0.15100353687161
"DMR_55","chr7",127670570,127673038,"GSE213478","Prostate",0.205258911622904
"DMR_55","chr7",127670570,127673038,"GSE213478","Testis",0.12928030747103
"DMR_56","chr5",127872037,127875163,"GSE213478","Blood",0.219207124439337
"DMR_56","chr5",127872037,127875163,"GSE213478","Breast",0.194649169978335
"DMR_56","chr5",127872037,127875163,"GSE213478","Colon",0.210970215916122
"DMR_56","chr5",127872037,127875163,"GSE213478","Kidney",0.154774950146503
"DMR_56","chr5",127872037,127875163,"GSE213478","Lung",0.172317232888681
"DMR_56","chr5",127872037,127875163,"GSE213478","Muscle",0.152994681825863
"DMR_56","chr5",127872037,127875163,"GSE213478","Ovary",0.156365186651463
"DMR_56","chr5",127872037,127875163,"GSE213478","Prostate",0.174308475047391
"DMR_56","chr5",127872037,127875163,"GSE213478","Testis",0.0785773565652519
"DMR_57","chr2",105459097,105462246,"GSE213478","Blood",0.0479711692274486
"DMR_57","chr2",105459097,105462246,"GSE213478","Breast",0.0779750957717752
"DMR_57","chr2",105459097,105462246,"GSE213478","Colon",0.107305184845076
"DMR_57","chr2",105459097,105462246,"GSE213478","Kidney",0.0420916115509109
"DMR_57","chr2",105459097,105462246,"GSE213478","Lung",0.0514299966940051
"DMR_57","chr2",105459097,105462246,"GSE213478","Muscle",0.0378712235118797
"DMR_57","chr2",105459097,105462246,"GSE213478","Ovary",0.0290152613976767
"DMR_57","chr2",105459097,105462246,"GSE213478","Prostate",0.063705884205196
"DMR_57","chr2",105459097,105462246,"GSE213478","Testis",0.0279049113604748
"DMR_58","chr20",50720731,50723227,"GSE213478","Blood",0.135565973523335
"DMR_58","chr20",50720731,50723227,"GSE213478","Breast",0.121444557460666
"DMR_58","chr20",50720731,50723227,"GSE213478","Colon",0.148761857544981
"DMR_58","chr20",50720731,50723227,"GSE213478","Kidney",0.123839199722285
"DMR_58","chr20",50720731,50723227,"GSE213478","Lung",0.122723087382307
"DMR_58","chr20",50720731,50723227,"GSE213478","Muscle",0.122067141662186
"DMR_58","chr20",50720731,50723227,"GSE213478","Ovary",0.0893338859357645
"DMR_58","chr20",50720731,50723227,"GSE213478","Prostate",0.127515329420735
"DMR_58","chr20",50720731,50723227,"GSE213478","Testis",0.0901582845509296
"DMR_59","chr1",16081988,16085984,"GSE213478","Blood",0.23246345210631
"DMR_59","chr1",16081988,16085984,"GSE213478","Breast",0.292776927761788
"DMR_59","chr1",16081988,16085984,"GSE213478","Colon",0.286705484144724
"DMR_59","chr1",16081988,16085984,"GSE213478","Kidney",0.470586411451037
"DMR_59","chr1",16081988,16085984,"GSE213478","Lung",0.332105277674233
"DMR_59","chr1",16081988,16085984,"GSE213478","Muscle",0.330671777004767
"DMR_59","chr1",16081988,16085984,"GSE213478","Ovary",0.33768001237839
"DMR_59","chr1",16081988,16085984,"GSE213478","Prostate",0.280921056971404
"DMR_59","chr1",16081988,16085984,"GSE213478","Testis",0.304778245691519
"DMR_60","chr13",36705041,36706433,"GSE213478","Blood",0.265892136349016
"DMR_60","chr13",36705041,36706433,"GSE213478","Breast",0.158093999750341
"DMR_60","chr13",36705041,36706433,"GSE213478","Colon",0.243100530194416
"DMR_60","chr13",36705041,36706433,"GSE213478","Kidney",0.218196676707896
"DMR_60","chr13",36705041,36706433,"GSE213478","Lung",0.187360187239938
"DMR_60","chr13",36705041,36706433,"GSE213478","Muscle",0.132479320114344
"DMR_60","chr13",36705041,36706433,"GSE213478","Ovary",0.211200563277078
"DMR_60","chr13",36705041,36706433,"GSE213478","Prostate",0.187066042496838
"DMR_60","chr13",36705041,36706433,"GSE213478","Testis",0.118439924551399
"DMR_61","chr19",58609269,58611007,"GSE213478","Blood",0.114676056404552
"DMR_61","chr19",58609269,58611007,"GSE213478","Breast",0.0791813028174985
"DMR_61","chr19",58609269,58611007,"GSE213478","Colon",0.123867912974485
"DMR_61","chr19",58609269,58611007,"GSE213478","Kidney",0.0858442447846294
"DMR_61","chr19",58609269,58611007,"GSE213478","Lung",0.0924610115118608
"DMR_61","chr19",58609269,58611007,"GSE213478","Muscle",0.0738094374222034
"DMR_61","chr19",58609269,58611007,"GSE213478","Ovary",0.0727324681289341
"DMR_61","chr19",58609269,58611007,"GSE213478","Prostate",0.0887510924306771
"DMR_61","chr19",58609269,58611007,"GSE213478","Testis",0.0735502603587601
"DMR_62","chr1",57887655,57890636,"GSE213478","Blood",0.042982335342471
"DMR_62","chr1",57887655,57890636,"GSE213478","Breast",0.0627949058795704
"DMR_62","chr1",57887655,57890636,"GSE213478","Colon",0.101216905575159
"DMR_62","chr1",57887655,57890636,"GSE213478","Kidney",0.0390321221792472
"DMR_62","chr1",57887655,57890636,"GSE213478","Lung",0.041832359390891
"DMR_62","chr1",57887655,57890636,"GSE213478","Muscle",0.0477001301867887
"DMR_62","chr1",57887655,57890636,"GSE213478","Ovary",0.0274729881958038
"DMR_62","chr1",57887655,57890636,"GSE213478","Prostate",0.056896837297737
"DMR_62","chr1",57887655,57890636,"GSE213478","Testis",0.0385836933050959
"DMR_63","chr19",12201983,12203946,"GSE213478","Blood",0.271287587802615
"DMR_63","chr19",12201983,12203946,"GSE213478","Breast",0.292016614909172
"DMR_63","chr19",12201983,12203946,"GSE213478","Colon",0.298976393875489
"DMR_63","chr19",12201983,12203946,"GSE213478","Kidney",0.341646549808275
"DMR_63","chr19",12201983,12203946,"GSE213478","Lung",0.290834693584565
"DMR_63","chr19",12201983,12203946,"GSE213478","Muscle",0.345870142369623
"DMR_63","chr19",12201983,12203946,"GSE213478","Ovary",0.297141965407258
"DMR_63","chr19",12201983,12203946,"GSE213478","Prostate",0.337309010791798
"DMR_63","chr19",12201983,12203946,"GSE213478","Testis",0.272496710418056
"DMR_64","chr4",166793622,166796212,"GSE213478","Blood",0.0636389183047478
"DMR_64","chr4",166793622,166796212,"GSE213478","Breast",0.103958994229326
"DMR_64","chr4",166793622,166796212,"GSE213478","Colon",0.0855815730658533
"DMR_64","chr4",166793622,166796212,"GSE213478","Kidney",0.0420508462106946
"DMR_64","chr4",166793622,166796212,"GSE213478","Lung",0.0688488429613195
"DMR_64","chr4",166793622,166796212,"GSE213478","Muscle",0.0471796773408424
"DMR_64","chr4",166793622,166796212,"GSE213478","Ovary",0.0395112848618645
"DMR_64","chr4",166793622,166796212,"GSE213478","Prostate",0.0553141440046057
"DMR_64","chr4",166793622,166796212,"GSE213478","Testis",0.0288324438274466
"DMR_65","chr20",53091600,53093152,"GSE213478","Blood",0.0614136104676098
"DMR_65","chr20",53091600,53093152,"GSE213478","Breast",0.057313707372152
"DMR_65","chr20",53091600,53093152,"GSE213478","Colon",0.087814646619014
"DMR_65","chr20",53091600,53093152,"GSE213478","Kidney",0.0449629625686311
"DMR_65","chr20",53091600,53093152,"GSE213478","Lung",0.0562038888917726
"DMR_65","chr20",53091600,53093152,"GSE213478","Muscle",0.0368343059237403
"DMR_65","chr20",53091600,53093152,"GSE213478","Ovary",0.0320251354627453
"DMR_65","chr20",53091600,53093152,"GSE213478","Prostate",0.0723280894332711
"DMR_65","chr20",53091600,53093152,"GSE213478","Testis",0.0289407718740785
"DMR_66","chr13",79169714,79171679,"GSE213478","Blood",0.10021586407187
"DMR_66","chr13",79169714,79171679,"GSE213478","Breast",0.195114343045556
"DMR_66","chr13",79169714,79171679,"GSE213478","Colon",0.184613770065663
"DMR_66","chr13",79169714,79171679,"GSE213478","Kidney",0.147640388609352
"DMR_66","chr13",79169714,79171679,"GSE213478","Lung",0.143235359973968
"DMR_66","chr13",79169714,79171679,"GSE213478","Muscle",0.233746381452611
"DMR_66","chr13",79169714,79171679,"GSE213478","Ovary",0.117423232507149
"DMR_66","chr13",79169714,79171679,"GSE213478","Prostate",0.170913736960667
"DMR_66","chr13",79169714,79171679,"GSE213478","Testis",0.0935583953259177
"DMR_67","chr7",158935647,158938780,"GSE213478","Blood",0.177775966200153
"DMR_67","chr7",158935647,158938780,"GSE213478","Breast",0.207646307643452
"DMR_67","chr7",158935647,158938780,"GSE213478","Colon",0.282737818179396
"DMR_67","chr7",158935647,158938780,"GSE213478","Kidney",0.219522353581761
"DMR_67","chr7",158935647,158938780,"GSE213478","Lung",0.179567408971503
"DMR_67","chr7",158935647,158938780,"GSE213478","Muscle",0.208364319592175
"DMR_67","chr7",158935647,158938780,"GSE213478","Ovary",0.162259789868173
"DMR_67","chr7",158935647,158938780,"GSE213478","Prostate",0.244979824037923
"DMR_67","chr7",158935647,158938780,"GSE213478","Testis",0.107375886733672
"DMR_68","chr13",88323266,88326918,"GSE213478","Blood",0.0356309393580311
"DMR_68","chr13",88323266,88326918,"GSE213478","Breast",0.0494130594573285
"DMR_68","chr13",88323266,88326918,"GSE213478","Colon",0.0875277007090141
"DMR_68","chr13",88323266,88326918,"GSE213478","Kidney",0.0395631929126948
"DMR_68","chr13",88323266,88326918,"GSE213478","Lung",0.0391955536378451
"DMR_68","chr13",88323266,88326918,"GSE213478","Muscle",0.0416807534637953
"DMR_68","chr13",88323266,88326918,"GSE213478","Ovary",0.0276787688743177
"DMR_68","chr13",88323266,88326918,"GSE213478","Prostate",0.0448746880199451
